Month,Store,Metric,Amount
Sep 24,ANN,Marketing & advertisement,78529.82
Sep 24,ANN,Other opex expenses,181930.2330634921
Sep 24,SKO,Gross Sales,4909600.0
Sep 24,SKO,Net Sales,4834205.190476189
Sep 24,SKO,COGS (food +packaging),1989974.601389182
Sep 24,SKO,Gross margin,2844230.589087007
Sep 24,SKO,store Labor Cost,476261.11
Sep 24,SKO,Utility Cost,209194.0
Sep 24,SKO,CAM,103002.0
Sep 24,SKO,Aggregator commission,731589.55
Sep 24,SKO,Marketing & advertisement,44714.53
Sep 24,SKO,Other opex expenses,244015.8615238093
Sep 24,JAP,Gross Sales,3184841.0
Sep 24,JAP,Net Sales,3184333.80952381
Sep 24,JAP,COGS (food +packaging),1321159.010510948
Sep 24,JAP,Gross margin,1863174.799012861
Sep 24,JAP,store Labor Cost,403874.153
Sep 24,JAP,Utility Cost,142802.0
Sep 24,JAP,CAM,0.0
Sep 24,JAP,Aggregator commission,703382.96
Sep 24,JAP,Marketing & advertisement,115823.18
Sep 24,JAP,Other opex expenses,164152.7555555556
Sep 24,DWR,Gross Sales,3330705.0
Sep 24,DWR,Net Sales,3330088.142857143
Sep 24,DWR,COGS (food +packaging),1385312.313169627
Sep 24,DWR,Gross margin,1944775.829687516
Sep 24,DWR,store Labor Cost,350565.018
Sep 24,DWR,Utility Cost,100078.0
Sep 24,DWR,CAM,0.0
Sep 24,DWR,Aggregator commission,729041.83
Sep 24,DWR,Marketing & advertisement,116443.83
Sep 24,DWR,Other opex expenses,164825.7673492064
Sep 24,AVK,Gross Sales,1834674.0
Sep 24,AVK,Net Sales,1801706.095238095
Sep 24,AVK,COGS (food +packaging),681479.0919647377
Sep 24,AVK,Gross margin,1120227.003273357
Sep 24,AVK,store Labor Cost,302378.1602
Sep 24,AVK,Utility Cost,94700.0
Sep 24,AVK,CAM,77225.0
Sep 24,AVK,Aggregator commission,244347.43
Sep 24,AVK,Marketing & advertisement,59523.79
Sep 24,AVK,Other opex expenses,118731.4073650794
Sep 24,CYG,Gross Sales,2407718.0
Sep 24,CYG,Net Sales,2354668.238095238
Sep 24,CYG,COGS (food +packaging),832012.3970378502
Sep 24,CYG,Gross margin,1522655.841057388
Sep 24,CYG,store Labor Cost,365701.696
Sep 24,CYG,Utility Cost,88242.76000000001
Sep 24,CYG,CAM,93880.8
Sep 24,CYG,Aggregator commission,276316.86
Sep 24,CYG,Marketing & advertisement,6061.18
Sep 24,CYG,Other opex expenses,125124.967031746
Sep 24,NSS,Gross Sales,3547941.0
Sep 24,NSS,Net Sales,3547941.0
Sep 24,NSS,COGS (food +packaging),1478522.955004011
Sep 24,NSS,Gross margin,2069418.044995989
Sep 24,NSS,store Labor Cost,236022.6986
Sep 24,NSS,Utility Cost,146011.0
Sep 24,NSS,CAM,0.0
Sep 24,NSS,Aggregator commission,795319.19
Sep 24,NSS,Marketing & advertisement,80512.48
Sep 24,NSS,Other opex expenses,224052.8450952379
Sep 24,GEB,Gross Sales,3107608.0
Sep 24,GEB,Net Sales,3073752.0
Sep 24,GEB,COGS (food +packaging),1235643.366329652
Sep 24,GEB,Gross margin,1838108.633670348
Sep 24,GEB,store Labor Cost,381222.28
Sep 24,GEB,Utility Cost,127523.27
Sep 24,GEB,CAM,56304.88
Sep 24,GEB,Aggregator commission,524773.53
Sep 24,GEB,Marketing & advertisement,104305.26
Sep 24,GEB,Other opex expenses,148919.1808888886
Sep 24,ROH,Gross Sales,2925497.0
Sep 24,ROH,Net Sales,2925497.0
Sep 24,ROH,COGS (food +packaging),1167335.83664745
Sep 24,ROH,Gross margin,1758161.16335255
Sep 24,ROH,store Labor Cost,329915.622
Sep 24,ROH,Utility Cost,135506.0
Sep 24,ROH,CAM,0.0
Sep 24,ROH,Aggregator commission,644460.32
Sep 24,ROH,Marketing & advertisement,115655.1
Sep 24,ROH,Other opex expenses,145624.5700793651
Sep 24,EKL,Gross Sales,6211516.0
Sep 24,EKL,Net Sales,6139720.333333332
Sep 24,EKL,COGS (food +packaging),2580193.946924089
Sep 24,EKL,Gross margin,3559526.386409243
Sep 24,EKL,store Labor Cost,599546.0970000001
Sep 24,EKL,Utility Cost,318005.0
Sep 24,EKL,CAM,0.0
Sep 24,EKL,Aggregator commission,1042245.6
Sep 24,EKL,Marketing & advertisement,193424.36
Sep 24,EKL,Other opex expenses,264392.535269841
Sep 24,PBF,Gross Sales,1726242.0
Sep 24,PBF,Net Sales,1696045.952380952
Sep 24,PBF,COGS (food +packaging),703212.2540776524
Sep 24,PBF,Gross margin,992833.6983032996
Sep 24,PBF,store Labor Cost,329312.886
Sep 24,PBF,Utility Cost,58118.76
Sep 24,PBF,CAM,59000.0
Sep 24,PBF,Aggregator commission,235096.52
Sep 24,PBF,Marketing & advertisement,269722.37
Sep 24,PBF,Other opex expenses,120381.2395873017
Sep 24,KBB,Gross Sales,3106890.0
Sep 24,KBB,Net Sales,3097186.333333333
Sep 24,KBB,COGS (food +packaging),1291679.415035105
Sep 24,KBB,Gross margin,1805506.918298228
Sep 24,KBB,store Labor Cost,388452.139
Sep 24,KBB,Utility Cost,115960.0
Sep 24,KBB,CAM,53100.0
Sep 24,KBB,Aggregator commission,643190.32
Sep 24,KBB,Marketing & advertisement,157675.87
Sep 24,KBB,Other opex expenses,170090.8817777781
Sep 24,PRM,Gross Sales,1092710.0
Sep 24,PRM,Net Sales,1040676.19047619
Sep 24,PRM,COGS (food +packaging),413365.893059752
Sep 24,PRM,Gross margin,627310.297416438
Sep 24,PRM,store Labor Cost,315816.714
Sep 24,PRM,Utility Cost,83000.0
Sep 24,PRM,CAM,142142.8
Sep 24,PRM,Aggregator commission,0.0
Sep 24,PRM,Marketing & advertisement,9882.78
Sep 24,PRM,Other opex expenses,135561.6877142859
Sep 24,KAM,Gross Sales,2446619.0
Sep 24,KAM,Net Sales,2385953.047619048
Sep 24,KAM,COGS (food +packaging),959270.7525533397
Sep 24,KAM,Gross margin,1426682.295065708
Sep 24,KAM,store Labor Cost,360800.82
Sep 24,KAM,Utility Cost,196097.0
Sep 24,KAM,CAM,5900.0
Sep 24,KAM,Aggregator commission,247388.96
Sep 24,KAM,Marketing & advertisement,407719.86
Sep 24,KAM,Other opex expenses,172578.6749587302
Sep 24,MOM,Gross Sales,1742081.0
Sep 24,MOM,Net Sales,1727417.428571429
Sep 24,MOM,COGS (food +packaging),682948.0173005809
Sep 24,MOM,Gross margin,1044469.411270848
Sep 24,MOM,store Labor Cost,317808.1653
Sep 24,MOM,Utility Cost,133976.0
Sep 24,MOM,CAM,41090.2
Sep 24,MOM,Aggregator commission,309241.88
Sep 24,MOM,Marketing & advertisement,150073.06
Sep 24,MOM,Other opex expenses,166606.9956714287
Sep 24,IHY,Gross Sales,3944099.999999999
Sep 24,IHY,Net Sales,3823394.72
Sep 24,IHY,COGS (food +packaging),1367868.804557472
Sep 24,IHY,Gross margin,2455525.915442528
Sep 24,IHY,store Labor Cost,430179.3430833333
Sep 24,IHY,Utility Cost,108986.0
Sep 24,IHY,CAM,42482.0
Sep 24,IHY,Aggregator commission,317732.43
Sep 24,IHY,Marketing & advertisement,70778.98
Sep 24,IHY,Other opex expenses,131805.18
Sep 24,DCH,Gross Sales,2723989.6
Sep 24,DCH,Net Sales,2719994.0
Sep 24,DCH,COGS (food +packaging),1208893.322557941
Sep 24,DCH,Gross margin,1511100.677442059
Sep 24,DCH,store Labor Cost,364656.24385
Sep 24,DCH,Utility Cost,0.0
Sep 24,DCH,CAM,0.0
Sep 24,DCH,Aggregator commission,0.0
Sep 24,DCH,Marketing & advertisement,1143.74
Sep 24,DCH,Other opex expenses,269578.16
Sep 24,SCH,Gross Sales,2276486.999999998
Sep 24,SCH,Net Sales,2168082.84
Sep 24,SCH,COGS (food +packaging),860178.966959962
Sep 24,SCH,Gross margin,1307903.873040038
Sep 24,SCH,store Labor Cost,318689.9998833333
Sep 24,SCH,Utility Cost,108612.0
Sep 24,SCH,CAM,54640.0
Sep 24,SCH,Aggregator commission,0.0
Sep 24,SCH,Marketing & advertisement,1217.64
Sep 24,SCH,Other opex expenses,115281.3599999999
Sep 24,LTP,Gross Sales,1740521.0
Sep 24,LTP,Net Sales,1698317.33
Sep 24,LTP,COGS (food +packaging),640681.0905165576
Sep 24,LTP,Gross margin,1057636.239483443
Sep 24,LTP,store Labor Cost,252477.2589666666
Sep 24,LTP,Utility Cost,135123.2
Sep 24,LTP,CAM,45073.06
Sep 24,LTP,Aggregator commission,192060.97
Sep 24,LTP,Marketing & advertisement,58578.67
Sep 24,LTP,Other opex expenses,121515.62
Sep 24,FSM,Gross Sales,1846714.999999999
Sep 24,FSM,Net Sales,1758776.18
Sep 24,FSM,COGS (food +packaging),689488.4080732452
Sep 24,FSM,Gross margin,1069287.771926755
Sep 24,FSM,store Labor Cost,281017.53095
Sep 24,FSM,Utility Cost,41587.0
Sep 24,FSM,CAM,57112.0
Sep 24,FSM,Aggregator commission,0.0
Sep 24,FSM,Marketing & advertisement,19591.54
Sep 24,FSM,Other opex expenses,79247.32000000007
Sep 24,GSM,Gross Sales,2145494.0
Sep 24,GSM,Net Sales,2111978.74
Sep 24,GSM,COGS (food +packaging),854737.746775137
Sep 24,GSM,Gross margin,1257240.993224863
Sep 24,GSM,store Labor Cost,267800.98792
Sep 24,GSM,Utility Cost,81670.0
Sep 24,GSM,CAM,26538.0
Sep 24,GSM,Aggregator commission,320768.15
Sep 24,GSM,Marketing & advertisement,55586.55
Sep 24,GSM,Other opex expenses,87281.22
Sep 24,PPM,Gross Sales,1936837.0
Sep 24,PPM,Net Sales,1903319.82
Sep 24,PPM,COGS (food +packaging),716185.7157374604
Sep 24,PPM,Gross margin,1187134.10426254
Sep 24,PPM,store Labor Cost,324147.4389
Sep 24,PPM,Utility Cost,81458.43
Sep 24,PPM,CAM,45533.84
Sep 24,PPM,Aggregator commission,274855.61
Sep 24,PPM,Marketing & advertisement,39670.55
Sep 24,PPM,Other opex expenses,101760.7430000001
Sep 24,FLM,Gross Sales,3049916.0
Sep 24,FLM,Net Sales,3001789.4
Sep 24,FLM,COGS (food +packaging),1158462.333667706
Sep 24,FLM,Gross margin,1843327.066332293
Sep 24,FLM,store Labor Cost,308047.02355
Sep 24,FLM,Utility Cost,135308.0
Sep 24,FLM,CAM,9491.0
Sep 24,FLM,Aggregator commission,458256.69
Sep 24,FLM,Marketing & advertisement,63370.18
Sep 24,FLM,Other opex expenses,140205.3085000002
Sep 24,FDN,Gross Sales,7152654.999999998
Sep 24,FDN,Net Sales,7042038.68
Sep 24,FDN,COGS (food +packaging),2436440.322671363
Sep 24,FDN,Gross margin,4605598.357328637
Sep 24,FDN,store Labor Cost,557248.6168666667
Sep 24,FDN,Utility Cost,258301.0
Sep 24,FDN,CAM,28036.0
Sep 24,FDN,Aggregator commission,1073367.91
Sep 24,FDN,Marketing & advertisement,35541.72
Sep 24,FDN,Other opex expenses,229493.7947000001
Sep 24,DTK,Gross Sales,4351781.999999999
Sep 24,DTK,Net Sales,4277666.62
Sep 24,DTK,COGS (food +packaging),1499117.736003711
Sep 24,DTK,Gross margin,2778548.883996289
Sep 24,DTK,store Labor Cost,467372.6499
Sep 24,DTK,Utility Cost,161462.0
Sep 24,DTK,CAM,23222.0
Sep 24,DTK,Aggregator commission,624023.19
Sep 24,DTK,Marketing & advertisement,40184.99
Sep 24,DTK,Other opex expenses,141223.1314999998
Sep 24,AKA,Gross Sales,2259989.0
Sep 24,AKA,Net Sales,2230762.54
Sep 24,AKA,COGS (food +packaging),869132.4080724099
Sep 24,AKA,Gross margin,1361630.13192759
Sep 24,AKA,store Labor Cost,335424.4027666666
Sep 24,AKA,Utility Cost,90200.0
Sep 24,AKA,CAM,59000.0
Sep 24,AKA,Aggregator commission,369580.64
Sep 24,AKA,Marketing & advertisement,77584.62
Sep 24,AKA,Other opex expenses,78443.87299999985
Sep 24,HIM,Gross Sales,2350097.999999999
Sep 24,HIM,Net Sales,2295254.92
Sep 24,HIM,COGS (food +packaging),892036.9732560231
Sep 24,HIM,Gross margin,1403217.946743977
Sep 24,HIM,store Labor Cost,329816.4358166667
Sep 24,HIM,Utility Cost,125399.0
Sep 24,HIM,CAM,0.0
Sep 24,HIM,Aggregator commission,267941.41
Sep 24,HIM,Marketing & advertisement,106033.52
Sep 24,HIM,Other opex expenses,121262.7095
Sep 24,SMR,Gross Sales,6930898.0
Sep 24,SMR,Net Sales,6853098.22
Sep 24,SMR,COGS (food +packaging),2426221.771191022
Sep 24,SMR,Gross margin,4426876.448808977
Sep 24,SMR,store Labor Cost,587086.00095
Sep 24,SMR,Utility Cost,190787.0
Sep 24,SMR,CAM,20900.0
Sep 24,SMR,Aggregator commission,1187634.88
Sep 24,SMR,Marketing & advertisement,75467.29
Sep 24,SMR,Other opex expenses,194250.0214999997
Sep 24,ATL,Gross Sales,2791192.0
Sep 24,ATL,Net Sales,2730687.7
Sep 24,ATL,COGS (food +packaging),986392.4105320303
Sep 24,ATL,Gross margin,1744295.28946797
Sep 24,ATL,store Labor Cost,317395.93113
Sep 24,ATL,Utility Cost,79521.3
Sep 24,ATL,CAM,53100.0
Sep 24,ATL,Aggregator commission,342248.95
Sep 24,ATL,Marketing & advertisement,50376.01
Sep 24,ATL,Other opex expenses,109769.5650000001
Sep 24,DSL,Gross Sales,1336430.0
Sep 24,DSL,Net Sales,1306391.46
Sep 24,DSL,COGS (food +packaging),513926.1518034805
Sep 24,DSL,Gross margin,792465.3081965195
Sep 24,DSL,store Labor Cost,215119.7540666667
Sep 24,DSL,Utility Cost,83966.0
Sep 24,DSL,CAM,41300.0
Sep 24,DSL,Aggregator commission,158145.84
Sep 24,DSL,Marketing & advertisement,136522.61
Sep 24,DSL,Other opex expenses,78889.68000000002
Sep 24,ATT,Gross Sales,1637288.0
Sep 24,ATT,Net Sales,1600863.32
Sep 24,ATT,COGS (food +packaging),625076.5915340243
Sep 24,ATT,Gross margin,975786.7284659757
Sep 24,ATT,store Labor Cost,312580.6218416666
Sep 24,ATT,Utility Cost,118949.0
Sep 24,ATT,CAM,9440.0
Sep 24,ATT,Aggregator commission,191355.81
Sep 24,ATT,Marketing & advertisement,149552.21
Sep 24,ATT,Other opex expenses,82209.28899999979
Sep 24,BNJ,Gross Sales,2247890.0
Sep 24,BNJ,Net Sales,2206567.5
Sep 24,BNJ,COGS (food +packaging),868437.8482831598
Sep 24,BNJ,Gross margin,1338129.65171684
Sep 24,BNJ,store Labor Cost,315938.8745833334
Sep 24,BNJ,Utility Cost,200517.99
Sep 24,BNJ,CAM,14000.0
Sep 24,BNJ,Aggregator commission,320165.51
Sep 24,BNJ,Marketing & advertisement,230531.92
Sep 24,BNJ,Other opex expenses,130106.3834999999
Sep 24,DLP,Gross Sales,2827822.0
Sep 24,DLP,Net Sales,2725629.095238094
Sep 24,DLP,COGS (food +packaging),998508.06791
Sep 24,DLP,Gross margin,1727121.027328094
Sep 24,DLP,store Labor Cost,458348.6666666667
Sep 24,DLP,Utility Cost,65362.5
Sep 24,DLP,CAM,102501.88
Sep 24,DLP,Aggregator commission,153441.51
Sep 24,DLP,Marketing & advertisement,2309.8
Sep 24,DLP,Other opex expenses,125422.5400000001
Sep 24,EXA,Gross Sales,3628683.0
Sep 24,EXA,Net Sales,3552402.047619047
Sep 24,EXA,COGS (food +packaging),1232660.414588
Sep 24,EXA,Gross margin,2319741.633031047
Sep 24,EXA,store Labor Cost,435579.0
Sep 24,EXA,Utility Cost,83896.48999999999
Sep 24,EXA,CAM,63003.74
Sep 24,EXA,Aggregator commission,454525.65
Sep 24,EXA,Marketing & advertisement,49928.12
Sep 24,EXA,Other opex expenses,125366.2300000004
Sep 24,VRA,Gross Sales,2732456.0
Sep 24,VRA,Net Sales,2668114.476190476
Sep 24,VRA,COGS (food +packaging),991523.1369559999
Sep 24,VRA,Gross margin,1676591.339234476
Sep 24,VRA,store Labor Cost,464464.6666666667
Sep 24,VRA,Utility Cost,162028.0
Sep 24,VRA,CAM,109150.0
Sep 24,VRA,Aggregator commission,308718.69
Sep 24,VRA,Marketing & advertisement,79830.88
Sep 24,VRA,Other opex expenses,107432.0780000001
Sep 24,CPM,Gross Sales,2341203.0
Sep 24,CPM,Net Sales,2241441.857142856
Sep 24,CPM,COGS (food +packaging),782344.8727759998
Sep 24,CPM,Gross margin,1459096.984366857
Sep 24,CPM,store Labor Cost,467225.0
Sep 24,CPM,Utility Cost,98889.0
Sep 24,CPM,CAM,74990.0
Sep 24,CPM,Aggregator commission,56163.1
Sep 24,CPM,Marketing & advertisement,11703.6
Sep 24,CPM,Other opex expenses,98650.138
Sep 24,KTP,Gross Sales,4668441.0
Sep 24,KTP,Net Sales,4558177.523809522
Sep 24,KTP,COGS (food +packaging),1622157.341217
Sep 24,KTP,Gross margin,2936020.182592522
Sep 24,KTP,store Labor Cost,597388.3333333333
Sep 24,KTP,Utility Cost,260000.0
Sep 24,KTP,CAM,53100.0
Sep 24,KTP,Aggregator commission,528149.53
Sep 24,KTP,Marketing & advertisement,78368.8
Sep 24,KTP,Other opex expenses,131658.4899999999
Sep 24,CAR,Gross Sales,1760033.0
Sep 24,CAR,Net Sales,1697964.19047619
Sep 24,CAR,COGS (food +packaging),648273.6461529997
Sep 24,CAR,Gross margin,1049690.54432319
Sep 24,CAR,store Labor Cost,314722.6666666667
Sep 24,CAR,Utility Cost,106423.23
Sep 24,CAR,CAM,69295.5
Sep 24,CAR,Aggregator commission,102342.93
Sep 24,CAR,Marketing & advertisement,35753.44
Sep 24,CAR,Other opex expenses,74202.42
Sep 24,VEL,Gross Sales,3950675.0
Sep 24,VEL,Net Sales,3880672.523809523
Sep 24,VEL,COGS (food +packaging),1374447.129279
Sep 24,VEL,Gross margin,2506225.394530523
Sep 24,VEL,store Labor Cost,530258.3333333333
Sep 24,VEL,Utility Cost,181418.0
Sep 24,VEL,CAM,0.0
Sep 24,VEL,Aggregator commission,559145.05
Sep 24,VEL,Marketing & advertisement,57248.79
Sep 24,VEL,Other opex expenses,175124.933
Sep 24,NUN,Gross Sales,185340.0
Sep 24,NUN,Net Sales,176578.5238095237
Sep 24,NUN,COGS (food +packaging),140163.2140479999
Sep 24,NUN,Gross margin,36415.30976152379
Sep 24,NUN,store Labor Cost,5850.0
Sep 24,NUN,Utility Cost,26194.0
Sep 24,NUN,CAM,0.0
Sep 24,NUN,Aggregator commission,809.39
Sep 24,NUN,Marketing & advertisement,25926.56
Sep 24,NUN,Other opex expenses,71079.89
Oct 24,EGL,Gross Sales,1505706.13
Oct 24,EGL,Net Sales,1441552.749047619
Oct 24,EGL,COGS (food +packaging),539728.887447
Oct 24,EGL,Gross margin,901823.8616006188
Oct 24,EGL,store Labor Cost,261813.4762580645
Oct 24,EGL,Utility Cost,96110.0
Oct 24,EGL,CAM,0.0
Oct 24,EGL,Aggregator commission,0.0
Oct 24,EGL,Marketing & advertisement,3560.3
Oct 24,EGL,Other opex expenses,118296.8629999999
Oct 24,ITPL,Gross Sales,6466137.0
Oct 24,ITPL,Net Sales,6345500.095238095
Oct 24,ITPL,COGS (food +packaging),2561880.755179999
Oct 24,ITPL,Gross margin,3783619.340058096
Oct 24,ITPL,store Labor Cost,636916.151516129
Oct 24,ITPL,Utility Cost,159999.16
Oct 24,ITPL,CAM,0.0
Oct 24,ITPL,Aggregator commission,861438.26
Oct 24,ITPL,Marketing & advertisement,141273.51
Oct 24,ITPL,Other opex expenses,206632.9900000003
Oct 24,RMZ,Gross Sales,1565005.999999999
Oct 24,RMZ,Net Sales,1514116.619047618
Oct 24,RMZ,COGS (food +packaging),553302.2339000001
Oct 24,RMZ,Gross margin,960814.3851476184
Oct 24,RMZ,store Labor Cost,248888.2632741935
Oct 24,RMZ,Utility Cost,53176.24000000001
Oct 24,RMZ,CAM,18880.0
Oct 24,RMZ,Aggregator commission,98207.93
Oct 24,RMZ,Marketing & advertisement,9747.36
Oct 24,RMZ,Other opex expenses,97334.59699999995
Oct 24,KOR,Gross Sales,4956442.999999999
Oct 24,KOR,Net Sales,4884790.523809523
Oct 24,KOR,COGS (food +packaging),1754222.8257
Oct 24,KOR,Gross margin,3130567.698109523
Oct 24,KOR,store Labor Cost,534528.2809032258
Oct 24,KOR,Utility Cost,191442.0
Oct 24,KOR,CAM,0.0
Oct 24,KOR,Aggregator commission,691857.95
Oct 24,KOR,Marketing & advertisement,83369.92
Oct 24,KOR,Other opex expenses,230959.2749999998
Oct 24,INB,Gross Sales,
Oct 24,INB,Net Sales,
Oct 24,INB,COGS (food +packaging),0.0
Oct 24,INB,Gross margin,0.0
Oct 24,INB,store Labor Cost,0.0
Oct 24,INB,Utility Cost,0.0
Oct 24,INB,CAM,0.0
Oct 24,INB,Aggregator commission,0.0
Oct 24,INB,Marketing & advertisement,
Oct 24,INB,Other opex expenses,0.0
Oct 24,DIV,Gross Sales,1570373.0
Oct 24,DIV,Net Sales,1534090.619047619
Oct 24,DIV,COGS (food +packaging),526518.7000539999
Oct 24,DIV,Gross margin,1007571.918993619
Oct 24,DIV,store Labor Cost,311694.0551603871
Oct 24,DIV,Utility Cost,94662.0
Oct 24,DIV,CAM,21240.0
Oct 24,DIV,Aggregator commission,161009.63
Oct 24,DIV,Marketing & advertisement,44498.21
Oct 24,DIV,Other opex expenses,109022.89
Oct 24,IND,Gross Sales,8797635.0
Oct 24,IND,Net Sales,8699299.904761905
Oct 24,IND,COGS (food +packaging),3491981.35625
Oct 24,IND,Gross margin,5207318.548511906
Oct 24,IND,store Labor Cost,1002167.947858065
Oct 24,IND,Utility Cost,268019.0
Oct 24,IND,CAM,0.0
Oct 24,IND,Aggregator commission,1347715.17
Oct 24,IND,Marketing & advertisement,178103.7
Oct 24,IND,Other opex expenses,345343.2900000004
Oct 24,BAG,Gross Sales,1415892.999999999
Oct 24,BAG,Net Sales,1368479.619047618
Oct 24,BAG,COGS (food +packaging),516604.1400769999
Oct 24,BAG,Gross margin,851875.4789706186
Oct 24,BAG,store Labor Cost,335150.7354
Oct 24,BAG,Utility Cost,54494.0
Oct 24,BAG,CAM,41300.0
Oct 24,BAG,Aggregator commission,84506.62
Oct 24,BAG,Marketing & advertisement,17177.94
Oct 24,BAG,Other opex expenses,100737.436
Oct 24,ECO-old,Gross Sales,
Oct 24,ECO-old,Net Sales,
Oct 24,ECO-old,COGS (food +packaging),0.0
Oct 24,ECO-old,Gross margin,0.0
Oct 24,ECO-old,store Labor Cost,0.0
Oct 24,ECO-old,Utility Cost,0.0
Oct 24,ECO-old,CAM,0.0
Oct 24,ECO-old,Aggregator commission,
Oct 24,ECO-old,Marketing & advertisement,0.0
Oct 24,ECO-old,Other opex expenses,0.0
Oct 24,DLF,Gross Sales,
Oct 24,DLF,Net Sales,
Oct 24,DLF,COGS (food +packaging),0.0
Oct 24,DLF,Gross margin,0.0
Oct 24,DLF,store Labor Cost,0.0
Oct 24,DLF,Utility Cost,0.0
Oct 24,DLF,CAM,0.0
Oct 24,DLF,Aggregator commission,
Oct 24,DLF,Marketing & advertisement,0.0
Oct 24,DLF,Other opex expenses,0.0
Oct 24,MAN,Gross Sales,2846993.0
Oct 24,MAN,Net Sales,2767736.666666666
Oct 24,MAN,COGS (food +packaging),977952.5169330002
Oct 24,MAN,Gross margin,1789784.149733666
Oct 24,MAN,store Labor Cost,319533.601889
Oct 24,MAN,Utility Cost,90222.0
Oct 24,MAN,CAM,0.0
Oct 24,MAN,Aggregator commission,238287.01
Oct 24,MAN,Marketing & advertisement,87818.49
Oct 24,MAN,Other opex expenses,107000.7700000001
Oct 24,ECW-old,Gross Sales,1291348.0
Oct 24,ECW-old,Net Sales,1263540.714285714
Oct 24,ECW-old,COGS (food +packaging),455191.1137599999
Oct 24,ECW-old,Gross margin,808349.6005257142
Oct 24,ECW-old,store Labor Cost,256600.866
Oct 24,ECW-old,Utility Cost,96157.0
Oct 24,ECW-old,CAM,20355.0
Oct 24,ECW-old,Aggregator commission,134706.24
Oct 24,ECW-old,Marketing & advertisement,9747.36
Oct 24,ECW-old,Other opex expenses,84107.54999999996
Oct 24,MTP,Gross Sales,787386.0999999997
Oct 24,MTP,Net Sales,749891.5238095236
Oct 24,MTP,COGS (food +packaging),304988.8719849999
Oct 24,MTP,Gross margin,444902.6518245236
Oct 24,MTP,store Labor Cost,194229.5450483871
Oct 24,MTP,Utility Cost,89808.0
Oct 24,MTP,CAM,0.0
Oct 24,MTP,Aggregator commission,0.0
Oct 24,MTP,Marketing & advertisement,6128.11
Oct 24,MTP,Other opex expenses,83806.13399999999
Oct 24,ETV,Gross Sales,
Oct 24,ETV,Net Sales,
Oct 24,ETV,COGS (food +packaging),0.0
Oct 24,ETV,Gross margin,0.0
Oct 24,ETV,store Labor Cost,0.0
Oct 24,ETV,Utility Cost,0.0
Oct 24,ETV,CAM,0.0
Oct 24,ETV,Aggregator commission,
Oct 24,ETV,Marketing & advertisement,0.0
Oct 24,ETV,Other opex expenses,0.0
Oct 24,VIR,Gross Sales,3139161.0
Oct 24,VIR,Net Sales,3106832.428571428
Oct 24,VIR,COGS (food +packaging),1114246.49402
Oct 24,VIR,Gross margin,1992585.934551428
Oct 24,VIR,store Labor Cost,393601.1102258065
Oct 24,VIR,Utility Cost,106097.0
Oct 24,VIR,CAM,29500.0
Oct 24,VIR,Aggregator commission,490298.5
Oct 24,VIR,Marketing & advertisement,38285.3
Oct 24,VIR,Other opex expenses,149348.9400000002
Oct 24,Tecno,Gross Sales,
Oct 24,Tecno,Net Sales,
Oct 24,Tecno,COGS (food +packaging),0.0
Oct 24,Tecno,Gross margin,0.0
Oct 24,Tecno,store Labor Cost,0.0
Oct 24,Tecno,Utility Cost,0.0
Oct 24,Tecno,CAM,0.0
Oct 24,Tecno,Aggregator commission,0.0
Oct 24,Tecno,Marketing & advertisement,0.0
Oct 24,Tecno,Other opex expenses,0.0
Oct 24,ARK,Gross Sales,6091564.999999999
Oct 24,ARK,Net Sales,6022576.952380951
Oct 24,ARK,COGS (food +packaging),2095695.885734
Oct 24,ARK,Gross margin,3926881.066646952
Oct 24,ARK,store Labor Cost,550483.3095806451
Oct 24,ARK,Utility Cost,178895.0
Oct 24,ARK,CAM,0.0
Oct 24,ARK,Aggregator commission,902724.62
Oct 24,ARK,Marketing & advertisement,44309.38
Oct 24,ARK,Other opex expenses,218475.6549999998
Oct 24,SIG,Gross Sales,
Oct 24,SIG,Net Sales,
Oct 24,SIG,COGS (food +packaging),0.0
Oct 24,SIG,Gross margin,0.0
Oct 24,SIG,store Labor Cost,0.0
