Month,Metric,Store,Amount
May 2025,Aggregator commission,EKL,11.8
May 2025,Marketing & advertisement,EKL,1.8
May 2025,Other opex expenses,EKL,2.5
May 2025,Total outlet expenses,EKL,31.6
May 2025,Outlet EBITDA,EKL,13.1
Apr 2024,Gross Sales,PBF,18.0
Apr 2024,GST,PBF,0.3
Apr 2024,Net Sales,PBF,17.8
Apr 2024,COGS (food +packaging),PBF,7.4
Apr 2024,Gross margin,PBF,10.4
Apr 2024,store Labor Cost,PBF,3.1
Apr 2024,Utility Cost,PBF,0.6
Apr 2024,Rent ,PBF,1.8
Apr 2024,CAM,PBF,0.6
Apr 2024,Aggregator commission,PBF,2.7
Apr 2024,Marketing & advertisement,PBF,3.2
Apr 2024,Other opex expenses,PBF,1.0
Apr 2024,Total outlet expenses,PBF,13.0
Apr 2024,Outlet EBITDA,PBF,-2.6
May 2024,Gross Sales,PBF,19.1
May 2024,GST,PBF,0.3
May 2024,Net Sales,PBF,18.8
May 2024,COGS (food +packaging),PBF,7.8
May 2024,Gross margin,PBF,11.1
May 2024,store Labor Cost,PBF,3.8
May 2024,Utility Cost,PBF,0.6
May 2024,Rent ,PBF,2.0
May 2024,CAM,PBF,0.6
May 2024,Aggregator commission,PBF,2.9
May 2024,Marketing & advertisement,PBF,4.3
May 2024,Other opex expenses,PBF,1.2
May 2024,Total outlet expenses,PBF,15.3
May 2024,Outlet EBITDA,PBF,-4.2
Jun 2024,Gross Sales,PBF,20.7
Jun 2024,GST,PBF,0.4
Jun 2024,Net Sales,PBF,20.4
Jun 2024,COGS (food +packaging),PBF,8.5
Jun 2024,Gross margin,PBF,11.8
Jun 2024,store Labor Cost,PBF,3.5
Jun 2024,Utility Cost,PBF,0.6
Jun 2024,Rent ,PBF,2.2
Jun 2024,CAM,PBF,0.6
Jun 2024,Aggregator commission,PBF,2.8
Jun 2024,Marketing & advertisement,PBF,4.1
Jun 2024,Other opex expenses,PBF,1.1
Jun 2024,Total outlet expenses,PBF,14.9
Jun 2024,Outlet EBITDA,PBF,-3.1
Jul 2024,Gross Sales,PBF,19.9
Jul 2024,GST,PBF,0.3
Jul 2024,Net Sales,PBF,19.6
Jul 2024,COGS (food +packaging),PBF,8.6
Jul 2024,Gross margin,PBF,10.9
Jul 2024,store Labor Cost,PBF,4.2
Jul 2024,Utility Cost,PBF,0.6
Jul 2024,Rent ,PBF,2.2
Jul 2024,CAM,PBF,0.6
Jul 2024,Aggregator commission,PBF,2.8
Jul 2024,Marketing & advertisement,PBF,3.9
Jul 2024,Other opex expenses,PBF,1.4
Jul 2024,Total outlet expenses,PBF,15.8
Jul 2024,Outlet EBITDA,PBF,-4.8
Aug 2024,Gross Sales,PBF,18.9
Aug 2024,GST,PBF,0.4
Aug 2024,Net Sales,PBF,18.5
Aug 2024,COGS (food +packaging),PBF,7.7
Aug 2024,Gross margin,PBF,10.7
Aug 2024,store Labor Cost,PBF,3.3
Aug 2024,Utility Cost,PBF,0.6
Aug 2024,Rent ,PBF,2.1
Aug 2024,CAM,PBF,0.6
Aug 2024,Aggregator commission,PBF,2.3
Aug 2024,Marketing & advertisement,PBF,3.9
Aug 2024,Other opex expenses,PBF,1.1
Aug 2024,Total outlet expenses,PBF,14.0
Aug 2024,Outlet EBITDA,PBF,-3.2
May 2025,Gross Sales,PBF,34.1
May 2025,GST,PBF,0.5
May 2025,Net Sales,PBF,33.6
May 2025,COGS (food +packaging),PBF,13.0
May 2025,Gross margin,PBF,20.6
May 2025,store Labor Cost,PBF,5.2
May 2025,Utility Cost,PBF,0.6
May 2025,Rent ,PBF,3.5
May 2025,CAM,PBF,0.6
May 2025,Aggregator commission,PBF,5.1
May 2025,Marketing & advertisement,PBF,2.0
May 2025,Other opex expenses,PBF,1.4
May 2025,Total outlet expenses,PBF,18.4
May 2025,Outlet EBITDA,PBF,2.1
Apr 2024,Gross Sales,KBB,21.8
Apr 2024,GST,KBB,0.1
Apr 2024,Net Sales,KBB,21.7
Apr 2024,COGS (food +packaging),KBB,9.3
Apr 2024,Gross margin,KBB,12.4
Apr 2024,store Labor Cost,KBB,2.9
Apr 2024,Utility Cost,KBB,1.3
Apr 2024,Rent ,KBB,0.2
Apr 2024,CAM,KBB,0.5
Apr 2024,Aggregator commission,KBB,4.5
Apr 2024,Marketing & advertisement,KBB,2.8
Apr 2024,Other opex expenses,KBB,1.3
Apr 2024,Total outlet expenses,KBB,13.5
Apr 2024,Outlet EBITDA,KBB,-1.1
May 2024,Gross Sales,KBB,23.2
May 2024,GST,KBB,0.1
May 2024,Net Sales,KBB,23.1
May 2024,COGS (food +packaging),KBB,10.0
May 2024,Gross margin,KBB,13.1
May 2024,store Labor Cost,KBB,3.3
May 2024,Utility Cost,KBB,1.2
May 2024,Rent ,KBB,0.2
May 2024,CAM,KBB,0.5
May 2024,Aggregator commission,KBB,4.9
May 2024,Marketing & advertisement,KBB,2.6
May 2024,Other opex expenses,KBB,1.3
May 2024,Total outlet expenses,KBB,14.0
May 2024,Outlet EBITDA,KBB,-0.9
Jun 2024,Gross Sales,KBB,24.0
Jun 2024,GST,KBB,0.1
Jun 2024,Net Sales,KBB,23.9
Jun 2024,COGS (food +packaging),KBB,10.0
Jun 2024,Gross margin,KBB,13.9
Jun 2024,store Labor Cost,KBB,2.9
Jun 2024,Utility Cost,KBB,1.1
Jun 2024,Rent ,KBB,0.3
Jun 2024,CAM,KBB,0.5
Jun 2024,Aggregator commission,KBB,4.9
Jun 2024,Marketing & advertisement,KBB,1.4
Jun 2024,Other opex expenses,KBB,1.2
Jun 2024,Total outlet expenses,KBB,12.2
Jun 2024,Outlet EBITDA,KBB,1.7
Jul 2024,Gross Sales,KBB,25.7
Jul 2024,GST,KBB,0.1
Jul 2024,Net Sales,KBB,25.6
Jul 2024,COGS (food +packaging),KBB,11.6
Jul 2024,Gross margin,KBB,13.9
Jul 2024,store Labor Cost,KBB,3.5
Jul 2024,Utility Cost,KBB,1.0
Jul 2024,Rent ,KBB,0.3
Jul 2024,CAM,KBB,0.5
Jul 2024,Aggregator commission,KBB,5.7
Jul 2024,Marketing & advertisement,KBB,2.5
Jul 2024,Other opex expenses,KBB,1.8
Jul 2024,Total outlet expenses,KBB,15.3
Jul 2024,Outlet EBITDA,KBB,-1.3
Aug 2024,Gross Sales,KBB,31.9
Aug 2024,GST,KBB,0.1
Aug 2024,Net Sales,KBB,31.8
Aug 2024,COGS (food +packaging),KBB,14.2
Aug 2024,Gross margin,KBB,17.6
Aug 2024,store Labor Cost,KBB,3.1
Aug 2024,Utility Cost,KBB,1.1
Aug 2024,Rent ,KBB,0.4
Aug 2024,CAM,KBB,0.5
Aug 2024,Aggregator commission,KBB,6.7
Aug 2024,Marketing & advertisement,KBB,3.3
Aug 2024,Other opex expenses,KBB,1.6
Aug 2024,Total outlet expenses,KBB,16.7
Aug 2024,Outlet EBITDA,KBB,0.9
May 2025,Gross Sales,KBB,47.5
May 2025,GST,KBB,0.1
May 2025,Net Sales,KBB,47.4
May 2025,COGS (food +packaging),KBB,17.3
May 2025,Gross margin,KBB,30.1
May 2025,store Labor Cost,KBB,4.3
May 2025,Utility Cost,KBB,1.2
May 2025,Rent ,KBB,0.9
May 2025,CAM,KBB,0.5
May 2025,Aggregator commission,KBB,9.8
May 2025,Marketing & advertisement,KBB,2.1
May 2025,Other opex expenses,KBB,2.5
May 2025,Total outlet expenses,KBB,21.3
May 2025,Outlet EBITDA,KBB,8.8
Apr 2024,Gross Sales,IHY,36.3
Apr 2024,GST,IHY,1.1
Apr 2024,Net Sales,IHY,35.2
Apr 2024,COGS (food +packaging),IHY,12.6
Apr 2024,Gross margin,IHY,22.6
Apr 2024,store Labor Cost,IHY,3.9
Apr 2024,Utility Cost,IHY,1.1
Apr 2024,Rent ,IHY,5.5
Apr 2024,CAM,IHY,0.4
Apr 2024,Aggregator commission,IHY,2.8
Apr 2024,Marketing & advertisement,IHY,1.2
Apr 2024,Other opex expenses,IHY,1.2
Apr 2024,Total outlet expenses,IHY,16.2
Apr 2024,Outlet EBITDA,IHY,6.4
May 2024,Gross Sales,IHY,41.8
May 2024,GST,IHY,1.4
May 2024,Net Sales,IHY,40.4
May 2024,COGS (food +packaging),IHY,15.0
May 2024,Gross margin,IHY,25.5
May 2024,store Labor Cost,IHY,3.5
May 2024,Utility Cost,IHY,1.2
May 2024,Rent ,IHY,6.4
May 2024,CAM,IHY,0.4
May 2024,Aggregator commission,IHY,2.9
May 2024,Marketing & advertisement,IHY,1.6
May 2024,Other opex expenses,IHY,1.3
May 2024,Total outlet expenses,IHY,17.3
May 2024,Outlet EBITDA,IHY,8.2
Jun 2024,Gross Sales,IHY,42.7
Jun 2024,GST,IHY,1.5
Jun 2024,Net Sales,IHY,41.2
Jun 2024,COGS (food +packaging),IHY,15.5
Jun 2024,Gross margin,IHY,25.7
Jun 2024,store Labor Cost,IHY,4.2
Jun 2024,Utility Cost,IHY,1.2
Jun 2024,Rent ,IHY,6.6
Jun 2024,CAM,IHY,0.4
Jun 2024,Aggregator commission,IHY,2.6
Jun 2024,Marketing & advertisement,IHY,0.6
Jun 2024,Other opex expenses,IHY,1.4
Jun 2024,Total outlet expenses,IHY,17.0
Jun 2024,Outlet EBITDA,IHY,8.7
Jul 2024,Gross Sales,IHY,44.0
Jul 2024,GST,IHY,1.4
Jul 2024,Net Sales,IHY,42.5
Jul 2024,COGS (food +packaging),IHY,15.6
Jul 2024,Gross margin,IHY,26.9
Jul 2024,store Labor Cost,IHY,4.3
Jul 2024,Utility Cost,IHY,1.0
Jul 2024,Rent ,IHY,6.7
Jul 2024,CAM,IHY,0.4
Jul 2024,Aggregator commission,IHY,3.1
Jul 2024,Marketing & advertisement,IHY,0.7
Jul 2024,Other opex expenses,IHY,1.4
Jul 2024,Total outlet expenses,IHY,17.7
Jul 2024,Outlet EBITDA,IHY,9.3
Aug 2024,Gross Sales,IHY,41.0
Aug 2024,GST,IHY,1.3
Aug 2024,Net Sales,IHY,39.7
Aug 2024,COGS (food +packaging),IHY,14.3
Aug 2024,Gross margin,IHY,25.3
Aug 2024,store Labor Cost,IHY,4.3
Aug 2024,Utility Cost,IHY,1.1
Aug 2024,Rent ,IHY,6.3
Aug 2024,CAM,IHY,0.4
Aug 2024,Aggregator commission,IHY,2.9
Aug 2024,Marketing & advertisement,IHY,0.8
Aug 2024,Other opex expenses,IHY,1.4
Aug 2024,Total outlet expenses,IHY,17.3
Aug 2024,Outlet EBITDA,IHY,8.1
May 2025,Gross Sales,IHY,35.4
May 2025,GST,IHY,1.7
May 2025,Net Sales,IHY,33.7
May 2025,COGS (food +packaging),IHY,12.3
May 2025,Gross margin,IHY,21.4
May 2025,store Labor Cost,IHY,3.7
May 2025,Utility Cost,IHY,1.2
May 2025,Rent ,IHY,6.0
May 2025,CAM,IHY,0.5
May 2025,Aggregator commission,IHY,0.0
May 2025,Marketing & advertisement,IHY,0.8
May 2025,Other opex expenses,IHY,1.6
May 2025,Total outlet expenses,IHY,13.7
May 2025,Outlet EBITDA,IHY,7.7
Apr 2024,Gross Sales,DCH,26.0
Apr 2024,GST,DCH,0.0
Apr 2024,Net Sales,DCH,26.0
Apr 2024,COGS (food +packaging),DCH,10.5
Apr 2024,Gross margin,DCH,15.4
Apr 2024,store Labor Cost,DCH,3.0
Apr 2024,Utility Cost,DCH,0.0
Apr 2024,Rent ,DCH,0.0
Apr 2024,CAM,DCH,0.0
Apr 2024,Aggregator commission,DCH,0.0
Apr 2024,Marketing & advertisement,DCH,0.1
Apr 2024,Other opex expenses,DCH,3.1
Apr 2024,Total outlet expenses,DCH,6.2
Apr 2024,Outlet EBITDA,DCH,9.3
May 2024,Gross Sales,DCH,25.3
May 2024,GST,DCH,0.0
May 2024,Net Sales,DCH,25.3
May 2024,COGS (food +packaging),DCH,11.3
May 2024,Gross margin,DCH,14.0
May 2024,store Labor Cost,DCH,3.1
May 2024,Utility Cost,DCH,0.0
May 2024,Rent ,DCH,0.0
May 2024,CAM,DCH,0.0
May 2024,Aggregator commission,DCH,0.0
May 2024,Marketing & advertisement,DCH,0.0
May 2024,Other opex expenses,DCH,2.9
May 2024,Total outlet expenses,DCH,6.0
May 2024,Outlet EBITDA,DCH,8.0
Jun 2024,Gross Sales,DCH,26.0
Jun 2024,GST,DCH,0.0
Jun 2024,Net Sales,DCH,25.9
Jun 2024,COGS (food +packaging),DCH,12.1
Jun 2024,Gross margin,DCH,13.8
Jun 2024,store Labor Cost,DCH,3.0
Jun 2024,Utility Cost,DCH,0.0
Jun 2024,Rent ,DCH,0.0
Jun 2024,CAM,DCH,0.0
Jun 2024,Aggregator commission,DCH,0.0
Jun 2024,Marketing & advertisement,DCH,0.0
Jun 2024,Other opex expenses,DCH,3.0
Jun 2024,Total outlet expenses,DCH,6.0
Jun 2024,Outlet EBITDA,DCH,7.8
Jul 2024,Gross Sales,DCH,30.0
Jul 2024,GST,DCH,0.0
Jul 2024,Net Sales,DCH,30.0
Jul 2024,COGS (food +packaging),DCH,13.2
Jul 2024,Gross margin,DCH,16.8
Jul 2024,store Labor Cost,DCH,2.8
Jul 2024,Utility Cost,DCH,0.0
Jul 2024,Rent ,DCH,0.0
Jul 2024,CAM,DCH,0.0
Jul 2024,Aggregator commission,DCH,0.0
Jul 2024,Marketing & advertisement,DCH,0.0
Jul 2024,Other opex expenses,DCH,4.0
Jul 2024,Total outlet expenses,DCH,6.8
Jul 2024,Outlet EBITDA,DCH,10.0
Aug 2024,Gross Sales,DCH,26.2
Aug 2024,GST,DCH,0.0
Aug 2024,Net Sales,DCH,26.2
Aug 2024,COGS (food +packaging),DCH,11.5
Aug 2024,Gross margin,DCH,14.7
Aug 2024,store Labor Cost,DCH,3.5
Aug 2024,Utility Cost,DCH,0.0
Aug 2024,Rent ,DCH,0.0
Aug 2024,CAM,DCH,0.0
Aug 2024,Aggregator commission,DCH,0.0
Aug 2024,Marketing & advertisement,DCH,0.0
Aug 2024,Other opex expenses,DCH,3.2
Aug 2024,Total outlet expenses,DCH,6.7
Aug 2024,Outlet EBITDA,DCH,8.0
May 2025,Gross Sales,DCH,33.5
May 2025,GST,DCH,0.1
May 2025,Net Sales,DCH,33.4
May 2025,COGS (food +packaging),DCH,14.8
May 2025,Gross margin,DCH,18.7
May 2025,store Labor Cost,DCH,5.5
May 2025,Utility Cost,DCH,0.0
May 2025,Rent ,DCH,0.0
May 2025,CAM,DCH,0.0
May 2025,Aggregator commission,DCH,0.0
May 2025,Marketing & advertisement,DCH,0.0
May 2025,Other opex expenses,DCH,4.8
May 2025,Total outlet expenses,DCH,10.3
May 2025,Outlet EBITDA,DCH,8.4
Apr 2024,Gross Sales,HAA,0.0
Apr 2024,GST,HAA,0.0
Apr 2024,Net Sales,HAA,0.0
Apr 2024,COGS (food +packaging),HAA,0.0
Apr 2024,Gross margin,HAA,0.0
Apr 2024,store Labor Cost,HAA,0.0
Apr 2024,Utility Cost,HAA,0.0
Apr 2024,Rent ,HAA,0.0
Apr 2024,CAM,HAA,0.0
Apr 2024,Aggregator commission,HAA,0.0
Apr 2024,Marketing & advertisement,HAA,0.0
Apr 2024,Other opex expenses,HAA,0.0
Apr 2024,Total outlet expenses,HAA,0.0
Apr 2024,Outlet EBITDA,HAA,0.0
May 2024,COGS (food +packaging),HAA,0.0
May 2024,Gross margin,HAA,0.0
May 2024,store Labor Cost,HAA,0.0
May 2024,Utility Cost,HAA,0.0
May 2024,Rent ,HAA,0.0
May 2024,CAM,HAA,0.0
May 2024,Aggregator commission,HAA,0.0
May 2024,Marketing & advertisement,HAA,0.0
May 2024,Other opex expenses,HAA,0.0
May 2024,Total outlet expenses,HAA,0.0
May 2024,Outlet EBITDA,HAA,0.0
Apr 2024,Gross Sales,SCH,24.1
Apr 2024,GST,SCH,1.1
Apr 2024,Net Sales,SCH,23.0
Apr 2024,COGS (food +packaging),SCH,9.1
Apr 2024,Gross margin,SCH,13.9
Apr 2024,store Labor Cost,SCH,3.5
Apr 2024,Utility Cost,SCH,1.2
Apr 2024,Rent ,SCH,2.7
Apr 2024,CAM,SCH,0.5
Apr 2024,Aggregator commission,SCH,0.1
Apr 2024,Marketing & advertisement,SCH,0.1
Apr 2024,Other opex expenses,SCH,1.1
Apr 2024,Total outlet expenses,SCH,9.1
Apr 2024,Outlet EBITDA,SCH,4.8
May 2024,Gross Sales,SCH,28.1
May 2024,GST,SCH,1.3
May 2024,Net Sales,SCH,26.8
May 2024,COGS (food +packaging),SCH,10.4
May 2024,Gross margin,SCH,16.4
May 2024,store Labor Cost,SCH,3.5
May 2024,Utility Cost,SCH,1.3
May 2024,Rent ,SCH,3.2
May 2024,CAM,SCH,0.5
May 2024,Aggregator commission,SCH,0.0
May 2024,Marketing & advertisement,SCH,0.1
May 2024,Other opex expenses,SCH,1.0
May 2024,Total outlet expenses,SCH,9.6
May 2024,Outlet EBITDA,SCH,6.8
Jun 2024,Gross Sales,SCH,28.6
Jun 2024,GST,SCH,1.4
Jun 2024,Net Sales,SCH,27.3
Jun 2024,COGS (food +packaging),SCH,10.9
Jun 2024,Gross margin,SCH,16.3
Jun 2024,store Labor Cost,SCH,3.0
Jun 2024,Utility Cost,SCH,1.1
Jun 2024,Rent ,SCH,3.2
Jun 2024,CAM,SCH,0.5
Jun 2024,Aggregator commission,SCH,0.0
Jun 2024,Marketing & advertisement,SCH,0.0
Jun 2024,Other opex expenses,SCH,1.0
Jun 2024,Total outlet expenses,SCH,8.9
Jun 2024,Outlet EBITDA,SCH,7.4
Jul 2024,Gross Sales,SCH,28.0
Jul 2024,GST,SCH,1.3
Jul 2024,Net Sales,SCH,26.6
Jul 2024,COGS (food +packaging),SCH,10.5
Jul 2024,Gross margin,SCH,16.1
Jul 2024,store Labor Cost,SCH,3.3
Jul 2024,Utility Cost,SCH,1.1
Jul 2024,Rent ,SCH,3.1
Jul 2024,CAM,SCH,0.5
Jul 2024,Aggregator commission,SCH,0.0
Jul 2024,Marketing & advertisement,SCH,0.1
Jul 2024,Other opex expenses,SCH,1.0
Jul 2024,Total outlet expenses,SCH,9.1
Jul 2024,Outlet EBITDA,SCH,7.0
Aug 2024,Gross Sales,SCH,27.1
Aug 2024,GST,SCH,1.3
Aug 2024,Net Sales,SCH,25.8
Aug 2024,COGS (food +packaging),SCH,10.0
Aug 2024,Gross margin,SCH,15.8
Aug 2024,store Labor Cost,SCH,3.0
Aug 2024,Utility Cost,SCH,1.1
Aug 2024,Rent ,SCH,3.0
Aug 2024,CAM,SCH,0.5
Aug 2024,Aggregator commission,SCH,0.0
Aug 2024,Marketing & advertisement,SCH,0.3
Aug 2024,Other opex expenses,SCH,1.1
Aug 2024,Total outlet expenses,SCH,9.1
Aug 2024,Outlet EBITDA,SCH,6.7
May 2025,Gross Sales,SCH,33.3
May 2025,GST,SCH,1.6
May 2025,Net Sales,SCH,31.7
May 2025,COGS (food +packaging),SCH,11.5
May 2025,Gross margin,SCH,20.2
May 2025,store Labor Cost,SCH,4.0
May 2025,Utility Cost,SCH,1.4
May 2025,Rent ,SCH,3.7
May 2025,CAM,SCH,0.5
May 2025,Aggregator commission,SCH,0.0
May 2025,Marketing & advertisement,SCH,0.0
May 2025,Other opex expenses,SCH,1.4
May 2025,Total outlet expenses,SCH,11.1
May 2025,Outlet EBITDA,SCH,9.1
Apr 2024,Gross Sales,LTP,23.9
Apr 2024,GST,LTP,0.5
Apr 2024,Net Sales,LTP,23.4
Apr 2024,COGS (food +packaging),LTP,8.4
Apr 2024,Gross margin,LTP,15.1
Apr 2024,store Labor Cost,LTP,3.9
Apr 2024,Utility Cost,LTP,1.3
Apr 2024,Rent ,LTP,2.0
Apr 2024,CAM,LTP,0.5
Apr 2024,Aggregator commission,LTP,3.3
Apr 2024,Marketing & advertisement,LTP,1.7
Apr 2024,Other opex expenses,LTP,1.0
Apr 2024,Total outlet expenses,LTP,13.7
Apr 2024,Outlet EBITDA,LTP,1.4
May 2024,Gross Sales,LTP,26.2
May 2024,GST,LTP,0.5
May 2024,Net Sales,LTP,25.7
May 2024,COGS (food +packaging),LTP,9.3
May 2024,Gross margin,LTP,16.4
May 2024,store Labor Cost,LTP,3.1
May 2024,Utility Cost,LTP,1.4
May 2024,Rent ,LTP,2.2
May 2024,CAM,LTP,0.5
May 2024,Aggregator commission,LTP,3.6
May 2024,Marketing & advertisement,LTP,0.6
May 2024,Other opex expenses,LTP,1.2
May 2024,Total outlet expenses,LTP,12.6
May 2024,Outlet EBITDA,LTP,3.8
Jun 2024,Gross Sales,LTP,28.0
Jun 2024,GST,LTP,0.5
Jun 2024,Net Sales,LTP,27.4
Jun 2024,COGS (food +packaging),LTP,10.6
Jun 2024,Gross margin,LTP,16.8
Jun 2024,store Labor Cost,LTP,3.2
Jun 2024,Utility Cost,LTP,1.3
Jun 2024,Rent ,LTP,2.3
Jun 2024,CAM,LTP,0.5
Jun 2024,Aggregator commission,LTP,3.8
Jun 2024,Marketing & advertisement,LTP,1.8
Jun 2024,Other opex expenses,LTP,1.2
Jun 2024,Total outlet expenses,LTP,14.2
Jun 2024,Outlet EBITDA,LTP,2.6
Jul 2024,Gross Sales,LTP,25.0
Jul 2024,GST,LTP,0.5
Jul 2024,Net Sales,LTP,24.5
Jul 2024,COGS (food +packaging),LTP,9.2
Jul 2024,Gross margin,LTP,15.3
Jul 2024,store Labor Cost,LTP,3.3
Jul 2024,Utility Cost,LTP,1.4
Jul 2024,Rent ,LTP,2.1
Jul 2024,CAM,LTP,0.5
Jul 2024,Aggregator commission,LTP,3.4
Jul 2024,Marketing & advertisement,LTP,0.4
Jul 2024,Other opex expenses,LTP,1.0
Jul 2024,Total outlet expenses,LTP,12.1
Jul 2024,Outlet EBITDA,LTP,3.2
Aug 2024,Gross Sales,LTP,21.7
Aug 2024,GST,LTP,0.5
Aug 2024,Net Sales,LTP,21.2
Aug 2024,COGS (food +packaging),LTP,7.8
Aug 2024,Gross margin,LTP,13.4
Aug 2024,store Labor Cost,LTP,2.8
Aug 2024,Utility Cost,LTP,1.4
Aug 2024,Rent ,LTP,1.9
Aug 2024,CAM,LTP,0.5
Aug 2024,Aggregator commission,LTP,2.7
Aug 2024,Marketing & advertisement,LTP,0.5
Aug 2024,Other opex expenses,LTP,1.2
Aug 2024,Total outlet expenses,LTP,11.0
Aug 2024,Outlet EBITDA,LTP,2.4
May 2025,Gross Sales,LTP,25.7
May 2025,GST,LTP,0.7
May 2025,Net Sales,LTP,25.0
May 2025,COGS (food +packaging),LTP,9.1
May 2025,Gross margin,LTP,15.9
May 2025,store Labor Cost,LTP,3.9
May 2025,Utility Cost,LTP,1.7
May 2025,Rent ,LTP,2.4
May 2025,CAM,LTP,0.5
May 2025,Aggregator commission,LTP,2.4
May 2025,Marketing & advertisement,LTP,1.4
May 2025,Other opex expenses,LTP,1.8
May 2025,Total outlet expenses,LTP,14.2
May 2025,Outlet EBITDA,LTP,1.7
Apr 2024,Gross Sales,FSM,16.9
Apr 2024,GST,FSM,0.8
Apr 2024,Net Sales,FSM,16.1
Apr 2024,COGS (food +packaging),FSM,6.6
Apr 2024,Gross margin,FSM,9.5
Apr 2024,store Labor Cost,FSM,3.1
Apr 2024,Utility Cost,FSM,0.4
Apr 2024,Rent ,FSM,3.0
Apr 2024,CAM,FSM,0.6
Apr 2024,Marketing & advertisement,FSM,2.1
Apr 2024,Other opex expenses,FSM,0.8
Apr 2024,Total outlet expenses,FSM,9.9
Apr 2024,Outlet EBITDA,FSM,-0.4
May 2024,Gross Sales,FSM,20.4
May 2024,GST,FSM,1.0
May 2024,Net Sales,FSM,19.5
May 2024,COGS (food +packaging),FSM,7.8
May 2024,Gross margin,FSM,11.7
May 2024,store Labor Cost,FSM,2.6
May 2024,Utility Cost,FSM,0.4
May 2024,Rent ,FSM,3.6
May 2024,CAM,FSM,0.6
May 2024,Aggregator commission,FSM,0.0
May 2024,Marketing & advertisement,FSM,2.2
May 2024,Other opex expenses,FSM,0.8
May 2024,Total outlet expenses,FSM,10.2
May 2024,Outlet EBITDA,FSM,1.4
Jun 2024,Gross Sales,FSM,22.4
Jun 2024,GST,FSM,1.1
Jun 2024,Net Sales,FSM,21.4
Jun 2024,COGS (food +packaging),FSM,9.1
Jun 2024,Gross margin,FSM,12.2
Jun 2024,store Labor Cost,FSM,3.3
Jun 2024,Utility Cost,FSM,0.4
Jun 2024,Rent ,FSM,3.8
Jun 2024,CAM,FSM,0.6
Jun 2024,Aggregator commission,FSM,0.0
Jun 2024,Marketing & advertisement,FSM,0.9
Jun 2024,Other opex expenses,FSM,1.0
Jun 2024,Total outlet expenses,FSM,9.9
Jun 2024,Outlet EBITDA,FSM,2.3
Jul 2024,Gross Sales,FSM,22.3
Jul 2024,GST,FSM,1.1
Jul 2024,Net Sales,FSM,21.2
Jul 2024,COGS (food +packaging),FSM,8.7
Jul 2024,Gross margin,FSM,12.5
Jul 2024,store Labor Cost,FSM,2.7
Jul 2024,Utility Cost,FSM,0.4
Jul 2024,Rent ,FSM,3.8
Jul 2024,CAM,FSM,0.6
Jul 2024,Aggregator commission,FSM,0.0
Jul 2024,Marketing & advertisement,FSM,1.3
Jul 2024,Other opex expenses,FSM,0.7
Jul 2024,Total outlet expenses,FSM,9.5
Jul 2024,Outlet EBITDA,FSM,3.0
Aug 2024,Gross Sales,FSM,21.9
Aug 2024,GST,FSM,1.0
Aug 2024,Net Sales,FSM,20.9
Aug 2024,COGS (food +packaging),FSM,8.3
Aug 2024,Gross margin,FSM,12.5
Aug 2024,store Labor Cost,FSM,2.6
Aug 2024,Utility Cost,FSM,0.4
Aug 2024,Rent ,FSM,3.7
Aug 2024,CAM,FSM,0.6
Aug 2024,Aggregator commission,FSM,0.0
Aug 2024,Marketing & advertisement,FSM,3.3
Aug 2024,Other opex expenses,FSM,0.8
Aug 2024,Total outlet expenses,FSM,11.4
Aug 2024,Outlet EBITDA,FSM,1.2
May 2025,Gross Sales,FSM,28.0
May 2025,GST,FSM,1.3
May 2025,Net Sales,FSM,26.7
May 2025,COGS (food +packaging),FSM,9.7
May 2025,Gross margin,FSM,17.0
May 2025,store Labor Cost,FSM,2.6
May 2025,Utility Cost,FSM,0.4
May 2025,Rent ,FSM,4.8
May 2025,CAM,FSM,0.6
May 2025,Aggregator commission,FSM,0.0
May 2025,Marketing & advertisement,FSM,0.1
May 2025,Other opex expenses,FSM,1.3
May 2025,Total outlet expenses,FSM,9.9
May 2025,Outlet EBITDA,FSM,7.1
Apr 2024,Gross Sales,GSM,24.4
Apr 2024,GST,GSM,0.3
Apr 2024,Net Sales,GSM,24.1
Apr 2024,COGS (food +packaging),GSM,8.5
Apr 2024,Gross margin,GSM,15.6
Apr 2024,store Labor Cost,GSM,2.8
Apr 2024,Utility Cost,GSM,0.8
Apr 2024,Rent ,GSM,1.6
Apr 2024,CAM,GSM,0.3
Apr 2024,Aggregator commission,GSM,4.0
Apr 2024,Marketing & advertisement,GSM,0.9
Apr 2024,Other opex expenses,GSM,0.8
Apr 2024,Total outlet expenses,GSM,11.1
Apr 2024,Outlet EBITDA,GSM,4.5
May 2024,Gross Sales,GSM,23.9
May 2024,GST,GSM,0.3
May 2024,Net Sales,GSM,23.6
May 2024,COGS (food +packaging),GSM,8.7
May 2024,Gross margin,GSM,14.9
May 2024,store Labor Cost,GSM,3.0
May 2024,Utility Cost,GSM,0.8
May 2024,Rent ,GSM,1.2
May 2024,CAM,GSM,0.3
May 2024,Aggregator commission,GSM,3.8
May 2024,Marketing & advertisement,GSM,0.4
May 2024,Other opex expenses,GSM,0.9
May 2024,Total outlet expenses,GSM,10.4
May 2024,Outlet EBITDA,GSM,4.5
Jun 2024,Gross Sales,GSM,25.0
Jun 2024,GST,GSM,0.4
Jun 2024,Net Sales,GSM,24.6
Jun 2024,COGS (food +packaging),GSM,9.8
